,betaInP,omega,gen,w,dist
0,0.5927803453472853,0.0016339339109086373,5.0,0.002003689575603794,795085.0
0,0.7296602706758957,0.0031993055082335927,5.0,0.001954454197721253,976080.0
0,0.8397321675450395,0.006572580546505981,5.0,0.00193059297657414,1253929.0
0,0.798622909992027,0.001562704345533813,5.0,0.0022233127903827743,860051.0
0,0.47400190329920255,0.0037522996355608563,5.0,0.001797099011483208,910533.0
0,0.3921191638288767,0.004593374776984858,5.0,0.0017749165676727795,980113.0
0,0.11422832733785497,0.007646656181475319,5.0,0.00203260893471008,1329200.0
0,0.7890730128258535,0.002912801892484671,5.0,0.002057562751870291,941207.0
0,0.6444465485159072,0.003620819650757591,5.0,0.0018467395159297694,960695.0
0,0.395130901841211,0.0077776166726206755,5.0,0.001690247969670682,1401468.0
0,0.6772352656382021,0.0005876173449693182,5.0,0.0021998615672095133,897931.0
0,0.20600858862191607,0.0001988911290597816,5.0,0.002454524879711642,810595.0
0,0.5929341880672454,0.009813359389213681,5.0,0.0017106860481883443,1747313.0
0,0.21225839140652542,0.00865501812642341,5.0,0.0018677587462037214,1518865.0
0,0.4414516879525913,0.007780087441581415,5.0,0.001672175562855348,1426279.0
0,0.9420869126557693,0.00912823884368239,5.0,0.0021425268957261634,1735405.0
0,0.6217743322734266,0.0021252933746909097,5.0,0.001964181756428995,865558.0
0,0.17303263540129954,0.0023544107032260723,5.0,0.002210091543393654,828102.0
0,0.11033668103410296,0.005076556932870518,5.0,0.0021137638217793337,1013870.0
0,0.6816249391612295,0.008680938324744576,5.0,0.0017352979290643652,1588501.0
0,0.20544644039155113,5.8082974517455546e-05,5.0,0.0024807416557152302,817626.0
0,0.31919739485678733,0.008820193594395386,5.0,0.0017493091322693687,1563235.0
0,0.5757867262042,0.0028280362781718995,5.0,0.0018763651671914474,872083.0
0,0.9072721294220949,0.008690979956481767,5.0,0.002053263498899489,1624722.0
0,0.5875028503990818,0.005579353178562506,5.0,0.0017147118808012436,1115885.0
0,0.16328725155859103,0.007909400137244383,5.0,0.0019390534773731118,1376521.0
0,0.5806465402896213,0.008407101970895284,5.0,0.0016769893780799031,1557053.0
0,0.8232896518968716,0.0010046516957790581,5.0,0.0023457265630053834,837832.0
0,0.6151032639730769,0.003517519476281615,5.0,0.0018373255326045155,886308.0
0,0.11066732507171943,0.007048748409588325,5.0,0.002045593521394051,1224992.0
0,0.21797370267660265,0.008156886339370216,5.0,0.0018546986205963802,1376200.0
0,0.71633895449746,0.003122144931433667,5.0,0.0019465281817338687,942678.0
0,0.7973839786029042,0.0032334031061510065,5.0,0.0020411375538795648,963463.0
0,0.39572091144900406,0.009003508424400328,5.0,0.0017013247906735851,1585395.0
0,0.3226564365511613,0.009587243969551575,5.0,0.0017637991614732642,1703403.0
0,0.17324664395465886,0.005963075995366525,5.0,0.0019533486487246228,1107798.0
0,0.3747141654897146,0.008716746786835794,5.0,0.0017078529723132344,1550495.0
0,0.7764059539887407,0.002558859800606047,5.0,0.0020735628354190574,887013.0
0,0.4143075782428259,0.005195554667420832,5.0,0.0017356080038286028,1094359.0
0,0.5986669368842163,0.005748959236469241,5.0,0.0017131373305696869,1177857.0
0,0.8410756615816934,0.007248312263461066,5.0,0.0019223583054572499,1382319.0
0,0.4663691530846553,0.0054562978780974955,5.0,0.0017093832753929663,1134120.0
0,0.70141377391287,0.0027784859803836257,5.0,0.001961844279914755,903729.0
0,0.6818028972771045,0.007963745131872466,5.0,0.0017291210735989884,1521426.0
0,0.3471544517562816,0.0011983823863111987,5.0,0.0021086308500066664,835948.0
0,0.046951280891722624,0.008670802281570593,5.0,0.002196730927539367,1431968.0
0,0.13458859849100055,0.007010308422089048,5.0,0.001997775768969002,1265269.0
0,0.9611383812799084,0.001422052726138428,5.0,0.002624475752089027,867161.0
0,0.35190492822004305,0.0029332888809057095,5.0,0.0019168897039779486,842234.0
0,0.9241292374036575,0.0021246747338915326,5.0,0.002418335333688212,966418.0
0,0.12388467969111838,0.00449464561935284,5.0,0.0021194760269901045,939975.0
0,0.6986068754233025,0.007554714222199746,5.0,0.0017430126066819668,1411864.0
0,0.8839115648973832,0.004979269738270595,5.0,0.0020715496387871237,1096004.0
0,0.8830831751317145,0.0010666050169442656,5.0,0.0024654693247286572,911102.0
0,0.11022406905305987,0.008644326598007795,5.0,0.0020467830090614434,1514350.0
0,0.42489443503033125,0.0034330717209819592,5.0,0.0018336405058532103,858782.0
0,0.0661485006808395,0.0012582809739179295,5.0,0.002619395156830203,779141.0
0,0.4483138627915707,0.000198945935209467,5.0,0.002189468639509902,846259.0
0,0.9628275636114831,0.008260824642267578,5.0,0.0021783317643264497,1586175.0
0,0.4381699830627125,0.005745224173409046,5.0,0.001706304756516371,1061487.0
0,0.894107418971142,0.007180421666838551,5.0,0.002020976679434529,1383588.0
0,0.8156692291462313,0.00021445381692411416,5.0,0.0024594677402867307,914322.0
0,0.7238170979551737,0.0013748794382461506,5.0,0.0021405666067760704,867271.0
0,0.07962338712157735,0.003951296614789599,5.0,0.0022619862465580102,876101.0
0,0.3305901398451626,0.002076680965366695,5.0,0.0020187948590426916,795455.0
0,0.6965038412485061,0.0028696755814197217,5.0,0.001948806183404884,899276.0
0,0.9097846183086982,0.008965535917162105,5.0,0.002064275867928665,1676305.0
0,0.27631761135403077,0.00043441398160493343,5.0,0.00229901090647494,794021.0
0,0.7697246430001996,0.007401787986381737,5.0,0.0018180338373170414,1441825.0
0,0.43042310094142255,0.0018989163557178342,5.0,0.0019717939946830264,852745.0
0,0.5728096141831942,0.007132710603470569,5.0,0.0016749632571295052,1355606.0
0,0.7062421942551086,0.008632546414732907,5.0,0.0017553280959929582,1627828.0
0,0.5805823392081164,0.0028894498217641776,5.0,0.0018726516725595269,913247.0
0,0.1616864746474152,0.008896100923034604,5.0,0.0019520001220241306,1548623.0
0,0.8472654704143803,0.0006659564756051851,5.0,0.002447849383132549,901140.0
0,0.27235889080016584,0.0066601449221308315,5.0,0.0017975321983164305,1212265.0
0,0.29726408368473645,0.00036801475608662284,5.0,0.002281967846208809,853612.0
0,0.6859745867392109,0.006654230265242488,5.0,0.0017423702001165705,1246837.0
0,0.7102008138713632,0.0074947119739302345,5.0,0.0017535752800059896,1461477.0
0,0.25925729862918906,0.00617325657842869,5.0,0.0018239038669957163,1141635.0
0,0.8562631033724437,0.008430319523452034,5.0,0.0019499255595674062,1571517.0
0,0.4885383329440135,0.004870553513890451,5.0,0.0017310418966407686,1051516.0
0,0.17732348742508497,0.004033956418050943,5.0,0.0020477783094743776,913284.0
0,0.9269166794226293,0.0003701284856198199,5.0,0.002702693477914551,866436.0
0,0.7515584928921478,0.004983314973947363,5.0,0.0018619822655497461,1073429.0
0,0.43975532481022406,0.002723754383007487,5.0,0.0018864624472137326,858379.0
0,0.3955184413612969,0.007987775412785995,5.0,0.0016903227017210241,1430738.0
0,0.8095459439744354,0.004375190578877837,5.0,0.001974447762456026,1036770.0
0,0.47228479376373744,3.0111064968469823e-05,5.0,0.002209703543343744,870058.0
0,0.8727713621462616,0.009202984484500212,5.0,0.00199510230621883,1716225.0
0,0.14250947188978308,0.007879714653236607,5.0,0.0019764658165039094,1360341.0
0,0.546013932247676,0.00713667600192101,5.0,0.001668996845989821,1329921.0
0,0.3773734839484436,0.009603736212943432,5.0,0.0017254818945956363,1693353.0
0,0.46773202153929494,0.0095309626870116,5.0,0.0016896378665663897,1702807.0
0,0.6656548576929255,0.001641527809078629,5.0,0.0020488099910561707,847059.0
0,0.5399779207532742,0.007978623645421255,5.0,0.0016650757385131944,1448109.0
0,0.7018682214242989,0.003146125939747042,5.0,0.0019299192385092382,923790.0
0,0.6516159164221145,0.006578695581000618,5.0,0.0017190653415170053,1235422.0
0,0.06676238367406007,0.0019061713669092702,5.0,0.002520275614215075,814837.0
0,0.47767491003125084,0.00029144924341224267,5.0,0.0021674703521645236,856841.0
0,0.756668575066959,0.005419365511872094,5.0,0.0018485341760550904,1126927.0
0,0.796729882305542,0.0020242806857421465,5.0,0.002163125408933923,918150.0
0,0.6487655610528564,0.0007907068342764904,5.0,0.0021456086907930207,845032.0
0,0.14490344840484837,0.004178055175344548,5.0,0.00209808174860372,935289.0
0,0.5827573041661075,0.004939622045644817,5.0,0.001739172856242004,1021230.0
0,0.507461143768778,0.0019100520158730379,5.0,0.001954836028288911,806946.0
0,0.6060915860826201,0.0043999814071673405,5.0,0.0017759073505403712,1020543.0
0,0.27063409993753235,0.007607513679291421,5.0,0.0017886583427771678,1340470.0
0,0.2848801918654858,0.002109737463943525,5.0,0.0020638553440636806,835193.0
0,0.06482522757322251,0.00197839934243487,5.0,0.0025158913650531606,797571.0
0,0.7985129326184836,0.0037255366276504843,5.0,0.002002717942922075,947235.0
0,0.9370258458562912,0.0025813973337831856,5.0,0.0023964709114398138,879296.0
0,0.5211682684572481,0.002172418372769675,5.0,0.0019276799100918535,881887.0
0,0.23716524692409502,0.009605639233049985,5.0,0.0018552700829486738,1666324.0
0,0.8047713426317341,0.004392618415709323,5.0,0.001966047023480819,1043408.0
0,0.2825666027975027,0.0010631845382553257,5.0,0.002196855525499686,793594.0
0,0.5132864285790502,0.0014018043483641322,5.0,0.002013039818824064,824248.0
0,0.7036396289520921,0.008258891368315606,5.0,0.0017489067702997046,1526302.0
0,0.1445262859335581,0.0022977528372721727,5.0,0.0022747442854371964,811925.0
0,0.02580126998777288,0.0029592447106652695,5.0,0.0025108516506394383,773222.0
0,0.1679442293220863,0.008670625994738019,5.0,0.0019373249790100063,1530795.0
0,0.19808678078119035,0.00935456979042739,5.0,0.0019030803733325126,1611123.0
0,0.8618397365124149,0.0024422228658501034,5.0,0.0022347577090515475,933628.0
0,0.06919314307085178,0.010019205146240665,5.0,0.0021807617547392757,1717172.0
0,0.23416633028528186,0.007630817975481257,5.0,0.0018322698739175276,1388772.0
0,0.8918815264925252,0.004949152956378992,5.0,0.002089616469531639,1125884.0
0,0.6662855841432435,0.008097061869771794,5.0,0.0017181556206212,1531727.0
0,0.2490101515619035,7.495979606469494e-05,5.0,0.0024000328618484276,805922.0
0,0.2307259846391878,0.008666974868506004,5.0,0.0018425519888024123,1502162.0
0,0.8123557887277515,5.419460258404302e-06,5.0,0.0024904754388049995,865963.0
0,0.8643582947579695,0.002599352394137912,5.0,0.002222632782318606,953108.0
0,0.1958830223927721,0.009073229005599714,5.0,0.0018995757453078915,1552076.0
0,0.17077937474248617,0.0020400288338209794,5.0,0.0022513808941380885,797928.0
0,0.8331125788712563,0.00115107507342438,5.0,0.0023431943186229694,889040.0
0,0.539133011542416,0.008771235519042532,5.0,0.001672189044129852,1568852.0
0,0.8695279634816999,0.0067315688029936874,5.0,0.0019799082524068244,1242453.0
0,0.48844742307121614,0.008143300275384638,5.0,0.0016643869503962605,1482639.0
0,0.27966995188970106,0.005122715037790896,5.0,0.0018395581587788104,1016950.0
0,0.8554842342258238,0.003962997002741186,5.0,0.0020812903942776413,962152.0
0,0.10654772186273209,0.008362044748341338,5.0,0.0020510340918062503,1431853.0
0,0.6524542497297704,0.0015153401129952334,5.0,0.002053391754625531,850524.0
0,0.02780994660736616,0.007180255162899725,5.0,0.002246414234183876,1224188.0
0,0.6713386046287616,0.008173896836990071,5.0,0.0017222177444123664,1517450.0
0,0.7393170519588141,0.0009687607013136772,5.0,0.0022152100121180735,891767.0
0,0.2010522783400358,0.006631418936384579,5.0,0.001890608364518432,1196965.0
0,0.4452645178141551,0.0023044816208755894,5.0,0.00192422646967892,897013.0
0,0.4230314787435595,0.0033162915829165595,5.0,0.0018432839838934674,881359.0
0,0.20323951807958407,0.0021127861809990185,5.0,0.002182578896311997,829218.0
0,0.2550763242823339,0.008364993834655962,5.0,0.0018085329657275561,1457740.0
0,0.8591366156339624,0.0073745776022792415,5.0,0.001952471597403497,1421431.0
0,0.6432270946076202,0.0032790189061279794,5.0,0.0018717691998463278,939276.0
0,0.08352179013967682,0.004085603785718197,5.0,0.0022414945309522667,902951.0
0,0.2725508488138607,0.0013835050594288405,5.0,0.002166752300164619,765807.0
0,0.19821287681567584,0.0018056522534430734,5.0,0.002228603833565039,814888.0
0,0.8268704306768128,0.006594505951255334,5.0,0.001909231666613849,1281092.0
0,0.02627814663521086,0.005890258311673139,5.0,0.0022862825188430603,1090505.0
0,0.09646351931658681,0.0005245614232838253,5.0,0.002656252632936137,756218.0
0,0.8858327309793866,0.008284950115017863,5.0,0.002003644320171382,1545024.0
0,0.4947354917029752,0.0028387726977863337,5.0,0.001865147059938052,900061.0
0,0.5917941602463868,0.0007486989844127396,5.0,0.0021165235759306616,880494.0
0,0.862075962018843,0.009390278492001861,5.0,0.001980500789359428,1729259.0
0,0.31349549356068945,0.008350283403355143,5.0,0.0017483390734375226,1471475.0
0,0.3225042544042369,0.0006375818846140499,5.0,0.0022110819836219497,770232.0
0,0.9965477153054665,0.0009558169681890914,5.0,0.0028222539924876583,849488.0
0,0.4882039362050976,0.0011017088062284797,5.0,0.00205169105199226,799170.0
0,0.22108617051752122,0.0051085515771782004,5.0,0.0019138018510448738,1061285.0
0,0.7759905049804057,0.007748361949051678,5.0,0.001824716164416213,1466997.0
0,0.19987199688547586,0.006510086381209744,5.0,0.0018950643263141013,1186610.0
0,0.6496129867260537,0.002524660734049092,5.0,0.0019420223807630746,886521.0
0,0.9158770896899857,0.007072491201855893,5.0,0.002068397634583399,1380590.0
0,0.24035269062403702,0.0033814824287372227,5.0,0.0019991692819615785,890564.0
0,0.25635476956255565,0.0067813426938242325,5.0,0.0018135556155123443,1234150.0
0,0.13036811453720523,0.007907663041047664,5.0,0.001999755919466357,1335174.0
0,0.35678812007514765,0.003819336826481275,5.0,0.0018442138678010935,893518.0
0,0.4381971830076202,0.002728730622748507,5.0,0.001886549894984539,902976.0
0,0.25054575801792783,0.003472562471493789,5.0,0.001977903179335839,882923.0
0,0.09236723101357336,0.0062828123738249714,5.0,0.002102949484573349,1125891.0
0,0.01841175598454947,8.634316141804257e-05,5.0,0.0030029674643838257,816726.0
0,0.3743361830049041,0.005424907267315797,5.0,0.0017469311838846794,1065979.0
0,0.9533248626155632,0.009549776106336283,5.0,0.002183876309631039,1760179.0
0,0.5751430971355105,0.0005907919928234816,5.0,0.0021322252636458215,860981.0
0,0.41258573035406343,0.004274176957363651,5.0,0.0017827328791099432,940041.0
0,0.2678485821660145,0.0063138202267697535,5.0,0.0018102687657760466,1167608.0
0,0.2746601593604083,0.00750119619055987,5.0,0.001784737789124947,1378451.0
0,0.8982639268399188,0.006784725087956379,5.0,0.0020354153925314197,1339966.0
0,0.08230855108390123,0.006702201796632385,5.0,0.002115117770800095,1137180.0
0,0.3030050416739322,0.006459430502064407,5.0,0.0017704749392745834,1215038.0
0,0.2855115229643356,0.000717354619536769,5.0,0.002242955340744515,818904.0
0,0.8208637898661948,0.00013255020428914414,5.0,0.0024843864062248895,863416.0
0,0.6974488362437132,0.006046334810907439,5.0,0.001766164208458424,1224256.0
0,0.6096273696368126,0.0024058361093445414,5.0,0.0019293146296519988,864131.0
0,0.7606336937151931,0.008468035385551805,5.0,0.0018099439383574883,1556785.0
0,0.7628418779048525,0.006779814042417412,5.0,0.001816860397686748,1344709.0
0,0.4636181707637609,0.009114986289724732,5.0,0.0016804226789675838,1597317.0
0,0.5152108427540733,0.0011564413337675705,5.0,0.0020435920486252175,848988.0
0,0.966161543143776,0.003877858919596357,5.0,0.002345264492264195,943688.0
0,0.5842556794990914,0.006765771893835993,5.0,0.0016832601672953547,1278637.0
0,0.09406370656311415,0.004097180406309496,5.0,0.0022149447311502774,908449.0
0,0.01634077177461271,0.008194065108779834,5.0,0.0022757430772148914,1389083.0
0,0.38819364102090115,0.0005329699844637114,5.0,0.002169331929689856,818341.0
0,0.368349753746128,0.008551948221438913,5.0,0.0017095107666559564,1513085.0
0,0.2905548348653226,0.005183186919806683,5.0,0.0018252633999495003,1068357.0
0,0.41797383947582817,0.003772079817978132,5.0,0.0018122409472704603,938709.0
0,0.10693174719760098,0.00256310782547642,5.0,0.0023301387657264977,790660.0
0,0.1606000152680519,0.007684309580480753,5.0,0.0019438712557789642,1354446.0
0,0.3803684607315015,0.005238721767247048,5.0,0.0017508486094616066,1044169.0
0,0.2674688405630664,0.007462025086666984,5.0,0.0017928470105609499,1324402.0
0,0.14384090330182495,0.00016914159991745885,5.0,0.0025960479499203366,825156.0
0,0.7819398833679563,0.009074803002781757,5.0,0.0018469477194032224,1716856.0
0,0.3059321425985514,0.009954015841423858,5.0,0.0017904648614478311,1758417.0
0,0.5982421725591331,0.0003758232421471378,5.0,0.0021741237849258834,872695.0
0,0.03233186979463692,0.0034718949749430136,5.0,0.002436074342631338,828302.0
0,0.04168170801489185,0.007276948918831715,5.0,0.0022071381328071177,1271673.0
0,0.5407136788325237,0.003620683249420992,5.0,0.0018057018025187793,945608.0
0,0.0618122517589873,0.007750797810223971,5.0,0.002151914775318341,1355415.0
0,0.5577995574759668,0.007566016345524112,5.0,0.0016683071083982211,1424921.0
0,0.11317332683329473,0.004011917386901832,5.0,0.0021773318466936503,891989.0
0,0.5147301574306429,0.00419429750616351,5.0,0.001766216548143664,1013033.0
0,0.020670330535084533,0.006089510323066311,5.0,0.0022946510485053508,1084964.0
0,0.052763931658531146,0.008499776297387362,5.0,0.002179047422718859,1400290.0
0,0.31495526348545905,0.007947874026438928,5.0,0.001744859353004713,1384470.0
0,0.9519148999436167,0.007791794739469809,5.0,0.0021481378079271024,1524146.0
0,0.6268523719495552,0.0012669807972622467,5.0,0.0020663322793243507,762671.0
0,0.4632257708043201,0.008344073562682158,5.0,0.0016692738133919003,1502336.0
0,0.20204458578695395,0.0029140438398465003,5.0,0.0020995173900360984,842443.0
0,0.4264411427759419,0.0033691253013597372,5.0,0.001837858837505084,888848.0
0,0.639905229220882,0.006037644986935148,5.0,0.0017247066624260436,1173704.0
0,0.3597202749672538,5.678882068294207e-05,5.0,0.002266112944171243,753757.0
0,0.6544216660123245,0.009612116827955099,5.0,0.0017363159275080723,1723789.0
0,0.6947680602610877,0.005945252460620675,5.0,0.001766834371832274,1211174.0
0,0.9919494814779065,0.00742866489126562,5.0,0.002256294491201949,1451092.0
0,0.6134732374399567,0.004122814212931434,5.0,0.0017956793297231742,1004248.0
0,0.2524497796846671,0.005027101278091292,5.0,0.001875874645362942,1024553.0
0,0.0004983855988783814,0.0067256997106574685,5.0,0.0023355332033824514,1187388.0
0,0.2983856157230908,0.008941816427839467,5.0,0.0017702565068683416,1505776.0
0,0.6832815336879816,0.006574539257606138,5.0,0.0017417354761431285,1277255.0
0,0.339147880357323,0.004075704696446286,5.0,0.001840736328723292,906896.0
0,0.7461616157356299,0.004539638376532772,5.0,0.001879117820971019,1001496.0
0,0.530934677967406,0.006614705571986633,5.0,0.0016744610399215037,1251106.0
0,0.1833524606507011,0.007376806544383408,5.0,0.0019073423522063344,1278685.0
0,0.20897386856719885,0.001966146202804995,5.0,0.0021900680035827173,841992.0
0,0.8444715019912407,0.004257777933892176,5.0,0.002040219795702132,1016821.0
0,0.37970869012917124,0.007121948988394897,5.0,0.001702069007594101,1250477.0
0,0.9346056409063855,0.0063959702097195585,5.0,0.0021249007628077487,1307184.0
0,0.895071141479291,0.008280006738700595,5.0,0.0020221431494218613,1558955.0
0,0.5332089163595441,0.0034227038665685886,5.0,0.0018190630366037369,917344.0
0,0.9026932635322187,0.0018979459353071668,5.0,0.002393392275202622,936301.0
0,0.36058562774059033,0.00347574222735224,5.0,0.001866240896928031,886475.0
0,0.7947326183562966,0.00708362329252815,5.0,0.0018536220213615643,1379909.0
0,0.2534101652663224,0.003123831045461779,5.0,0.002003392019360434,909688.0
0,0.35265807738387217,0.004402587510351691,5.0,0.001810457951202378,960252.0
0,0.8477419211603128,0.0005965632208887774,5.0,0.0024603817912315184,864200.0
0,0.12189377681412711,0.002601594986476016,5.0,0.0022903397245192508,795401.0
0,0.3915892589306448,0.005539740419739471,5.0,0.0017328444524746238,1069538.0
0,0.2122732901381965,0.004149415867456294,5.0,0.0019823267554441573,934773.0
0,0.7352967459177573,0.00962191921808289,5.0,0.0018061488349811086,1751572.0
0,0.39336062603241284,0.003601238500061289,5.0,0.0018362387372132883,882944.0
0,0.47913201602320643,0.0016792759103421795,5.0,0.001982737873533316,837339.0
0,0.9689080848863509,0.003905764479904608,5.0,0.002350628322666947,883012.0
0,0.8440241090709585,0.00021327972869574635,5.0,0.002518752045569438,915941.0
0,0.16152861024686008,0.0076510370344102015,5.0,0.0019423459424392651,1358327.0
0,0.35914112665062187,0.007825753314974756,5.0,0.0017109585925312624,1391231.0
0,0.764872458849261,0.0071718273722649216,5.0,0.001814001302783968,1384396.0
0,0.7542231821109543,0.004216444479968779,5.0,0.0019081901732894535,1021995.0
0,0.01750754309146829,0.0022055260978945204,5.0,0.0026329123433934194,768981.0
0,0.18932689751280551,0.0011884692655341924,5.0,0.0023284629743796177,828750.0
0,0.7465627744551109,0.0011614141250494065,5.0,0.0021980108250734217,827423.0
0,0.36503956232764767,0.01014571907633213,5.0,0.0017511255216176751,1742367.0
0,0.5342266142008947,0.0041800696745378264,5.0,0.001768451378437317,996179.0
0,0.808383160701778,0.007032779114211622,5.0,0.0018736597015430476,1375961.0
0,0.16245827092996074,0.0008186822047492898,5.0,0.0024402232332226496,834334.0
0,0.061823085528514676,0.00917620448739731,5.0,0.0021694754191862228,1609918.0
0,0.5461553918304969,0.003712943387404664,5.0,0.001800154753632209,925922.0
0,0.8213366073259987,0.005700353285217801,5.0,0.0019265771077198379,1190964.0
0,0.6397374498496768,0.004622821893927145,5.0,0.0017814634835905398,1080548.0
0,0.28739047965270786,0.001055753948207538,5.0,0.0021917408405477687,788422.0
0,0.778920018882909,0.009241582951426254,5.0,0.0018469848996393316,1681627.0
0,0.9826929109962153,0.0071781910104042656,5.0,0.002232667757107493,1431888.0
0,0.042444369840326124,0.0013345460268668736,5.0,0.002681395357619624,792117.0
0,0.645709263396528,0.0027578564856913885,5.0,0.0019175780254568895,898678.0
0,0.6477397479206181,0.007538385355248398,5.0,0.0017055642339959967,1453832.0
0,0.16970641171964163,0.010034989171306402,5.0,0.0019718785652465642,1754437.0
0,0.532521973475758,0.006639796129833559,5.0,0.0016741659954792874,1250613.0
0,0.7410684627854585,0.0008067281314695692,5.0,0.0022410381284930113,841355.0
0,0.9505424470629098,0.005786724209741963,5.0,0.0021845105101864393,1208106.0
0,0.12385832982242441,0.005846859706425464,5.0,0.0020498284889529624,1066567.0
0,0.26242089786566725,0.0015406785092669565,5.0,0.0021602227413843023,829344.0
0,0.4623216246468472,0.0036860189653993283,5.0,0.0018038735388074352,904468.0
0,0.42586355193777525,0.0008400402895117334,5.0,0.0021041089774158192,836836.0
0,0.13676062002688305,0.0044727454509720065,5.0,0.0020942496781836996,939043.0
0,0.29508688474911077,0.0030984264252298358,5.0,0.0019554214165384397,871619.0
0,0.513298021085715,0.003100940132098601,5.0,0.0018427236742190095,899459.0
0,0.8765554868788981,0.003941993136593732,5.0,0.0021241760312994975,1015644.0
0,0.4321993663658112,0.004068484874005921,5.0,0.0017873385575740476,964143.0
0,0.656834969076763,0.009069155676983331,5.0,0.0017242333711607436,1648505.0
0,0.6039053462988447,0.002384492602917657,5.0,0.001928604137607006,889936.0
0,0.7391077922345732,0.007930439394531585,5.0,0.0017818336084493114,1493873.0
0,0.8056730317051867,0.0020506175275646493,5.0,0.002174805405193537,895188.0
0,0.8825578325548886,4.2546057154448175e-05,5.0,0.0026426544313749006,895194.0
0,0.10117685705097665,0.007228583961285421,5.0,0.00206356684673422,1281685.0
0,0.332945289784018,0.007045982242707782,5.0,0.0017345202247095585,1311013.0
0,0.899654022223523,0.0077594691671705115,5.0,0.0020290917730595302,1539740.0
0,0.22412781648026642,0.007398875526272046,5.0,0.0018468231678276867,1292119.0
0,0.2930558427604433,0.0013911900404190367,5.0,0.002139859870105693,775555.0
0,0.8621305759025871,0.0030097372500749197,5.0,0.002175914528449885,941953.0
0,0.2931850251848153,0.0005581062542307038,5.0,0.0022572846621621316,848098.0
0,0.38709940166345885,0.004525856525727774,5.0,0.0017813052929443684,965236.0
0,0.254686391461036,0.005418823691015789,5.0,0.001855471601365115,1089309.0
0,0.8477914931645198,0.000564139392238882,5.0,0.00246592169468938,893102.0
0,0.6788532757944488,0.004249256141770031,5.0,0.0018301581164238052,990009.0
0,0.793096946034713,0.008055655978457133,5.0,0.0018479707177154058,1435754.0
0,0.48682029500136137,0.0011311375958095076,5.0,0.0020480590465977214,849157.0
0,0.045256034676794066,0.0032631181158787334,5.0,0.0024187675784843395,886859.0
0,0.4278166217434859,0.008351946717407828,5.0,0.0016788933749205357,1472861.0
0,0.3534551763613264,0.0027588723150689374,5.0,0.0019312596924317854,864158.0
0,0.8837632790113034,0.0010013149543543318,5.0,0.0024773863745357894,878167.0
0,0.6430579915159154,0.0027048434925748717,5.0,0.0019206182605923394,887144.0
0,0.3848512330119217,0.009853572997618376,5.0,0.0017289896508827336,1723556.0
0,0.5433241192233748,0.00037555988580339084,5.0,0.0021551699945984706,837064.0
0,0.1098215268452023,0.0017674086745854572,5.0,0.002423054768421462,833263.0
0,0.628236650315095,0.006020954351016931,5.0,0.0017186433026777884,1157545.0
0,0.8085334139441518,0.006191518601487894,5.0,0.001891058746708621,1250575.0
0,0.8811902278801064,0.0015129496224474508,5.0,0.0023946027395638767,875726.0
0,0.8207399655888428,0.006895908940940553,5.0,0.0018941574837216426,1323441.0
0,0.7927423031637448,0.005553590221105655,5.0,0.0018898163927861047,1146099.0
0,0.3902486534740761,0.005354146654287647,5.0,0.001740631635351704,1099043.0
0,0.06649490895983046,0.00025958548677849913,5.0,0.0027975237103755,776428.0
0,0.08236918473867649,0.005548502612703968,5.0,0.002154107701900636,1077380.0
0,0.45886753152416404,0.009263307895942501,5.0,0.0016846146124975098,1642016.0
0,0.3370125420309653,0.007264576611124726,5.0,0.0017290635848294822,1324699.0
0,0.7408772161723873,0.004919634136388881,5.0,0.0018528657834840502,1055293.0
0,0.5402108620788617,0.0003402310182446756,5.0,0.0021599474103996628,863538.0
0,0.7341382909984033,0.00459629502468911,5.0,0.001862407676517531,1052857.0
0,0.0618380559884556,0.0026054943238413425,5.0,0.0024440302012129016,839843.0
0,0.9499873798720959,0.0065318452325996285,5.0,0.002158724297276481,1279520.0
0,0.5832948331692882,0.006710868200265249,5.0,0.0016838472347019365,1204510.0
0,0.6406243555364766,0.0032523645253589757,5.0,0.0018722037666271708,946759.0
0,0.25529920511363463,0.004398265109733103,5.0,0.001906701890602307,959301.0
0,0.5892344766172166,0.008130496094679076,5.0,0.0016777642829433916,1494559.0
0,0.36379341136924337,0.007973718792334064,5.0,0.0017081658546153635,1448087.0
0,0.8957656998301391,0.007150076903943865,5.0,0.0020247078473654475,1425006.0
0,0.5196960021727911,0.0015573323382676932,5.0,0.0019947794028515025,861697.0
0,0.8688178322651652,0.0074194001383523275,5.0,0.001969768855756507,1419006.0
0,0.6711955135511658,0.005262149463127911,5.0,0.0017725563324126707,1073072.0
0,0.4445319255705652,0.0037498798382628886,5.0,0.0018040940937591409,924164.0
0,0.10889142512362365,0.005133090032782058,5.0,0.0021139015045926416,1010587.0
0,0.6469281071297521,0.0065052015737745,5.0,0.0017175859744140377,1280537.0
0,0.6754363715667501,0.006156863555741369,5.0,0.0017452872877109905,1191613.0
0,0.16679059137070196,0.004054164346772474,5.0,0.002065245821023388,879113.0
0,0.3203163533467082,0.007056568620789206,5.0,0.0017447128022567285,1293974.0
0,0.20787664078803927,0.008320694592787005,5.0,0.00187023093654142,1494940.0
0,0.3851183594451655,0.006273112641602908,5.0,0.0017139836465627915,1149511.0
0,0.016406531656826484,0.0017236158931522782,5.0,0.0027072362241070957,674084.0
