,holding_id,destination,distance,originID,destID,size_origin,size_destination
4497,35133364,35331067,13377,85,64,180,184
4498,35133039,35331067,10192,86,64,284,184
4499,35133012,35331067,7480,88,64,74,184
4500,35133200,35331067,6587,89,64,305,184
4501,35133254,35331067,6787,90,64,161,184
4502,35133165,35331067,7194,92,64,13,184
4503,35331010,35331067,2660,93,64,237,184
4504,35133389,35331067,12672,95,64,291,184
4505,35133355,35331067,6683,96,64,17,184
4506,35331005,35331067,5263,97,64,129,184
4507,35133344,35331067,12700,98,64,87,184
4508,35133394,35331067,12802,99,64,333,184
4509,35340078,35331067,9946,101,64,301,184
4510,35133049,35331067,10167,102,64,219,184
4511,35331089,35331067,5990,103,64,3,184
4512,35133379,35331067,13087,104,64,519,184
4513,35331095,35331067,800,105,64,3,184
4514,35133331,35331067,12845,106,64,162,184
4515,35331004,35331067,3494,107,64,267,184
4516,35133058,35331067,14772,108,64,169,184
4517,35340012,35331067,7717,109,64,640,184
4518,35133009,35331067,13693,110,64,237,184
4519,35133390,35331067,9974,111,64,103,184
4520,35133081,35331067,13868,112,64,1,184
4521,35133387,35133375,6321,0,8,2,211
4522,35331013,35133375,10854,1,8,88,211
4523,35340004,35133375,11054,3,8,499,211
4524,35171134,35133375,14595,4,8,213,211
4525,35133024,35133375,5145,5,8,126,211
4526,35133089,35133375,6034,6,8,160,211
4527,35133186,35133375,2878,7,8,309,211
4528,35133375,35133375,0,8,8,211,211
4529,35331130,35133375,11544,9,8,64,211
4530,35133382,35133375,6199,10,8,265,211
4531,35171192,35133375,14202,11,8,69,211
4532,35133356,35133375,4983,12,8,74,211
4533,35340005,35133375,12161,14,8,402,211
4534,35331008,35133375,12748,15,8,150,211
4535,35133061,35133375,746,16,8,34,211
4536,35133371,35133375,4862,18,8,258,211
4537,35133229,35133375,5145,19,8,101,211
4538,35133220,35133375,5018,20,8,121,211
4539,35133057,35133375,5716,21,8,322,211
4540,35133029,35133375,4528,22,8,590,211
4541,35331036,35133375,10296,23,8,9,211
4542,35133048,35133375,5716,24,8,1181,211
4543,35331082,35133375,12840,25,8,152,211
4544,35133380,35133375,472,26,8,250,211
4545,35188007,35133375,8940,27,8,102,211
4546,35331077,35133375,8820,28,8,221,211
4547,35331028,35133375,9206,29,8,6,211
4548,35340003,35133375,8704,30,8,1029,211
4549,35171048,35133375,12605,31,8,251,211
4550,35171060,35133375,14908,32,8,800,211
4551,35331012,35133375,8084,33,8,386,211
4552,35133044,35133375,4824,34,8,146,211
4553,35133168,35133375,2365,35,8,54,211
4554,35133014,35133375,3157,36,8,206,211
4555,35133292,35133375,5251,37,8,140,211
4556,35340094,35133375,9598,38,8,1200,211
4557,35331084,35133375,11917,39,8,166,211
4558,35305149,35133375,7817,40,8,321,211
4559,35331086,35133375,7871,41,8,2,211
4560,35133360,35133375,4176,44,8,213,211
4561,35171063,35133375,13551,45,8,273,211
4562,35133075,35133375,5967,47,8,210,211
4563,35133388,35133375,6609,48,8,8,211
4564,35133273,35133375,1782,49,8,50,211
4565,35133310,35133375,4862,50,8,227,211
4566,35340139,35133375,9668,51,8,2,211
4567,35331122,35133375,9154,52,8,184,211
4568,35188059,35133375,7892,53,8,288,211
4569,35340065,35133375,10868,54,8,449,211
4570,35331074,35133375,10098,56,8,234,211
4571,35133395,35133375,5716,57,8,344,211
4572,35133336,35133375,3961,58,8,1870,211
4573,35133314,35133375,6974,60,8,994,211
4574,35133026,35133375,7442,61,8,130,211
4575,35133339,35133375,3221,62,8,223,211
4576,35331018,35133375,12427,63,8,103,211
4577,35331067,35133375,13296,64,8,184,211
4578,35171208,35133375,12556,65,8,107,211
4579,35133170,35133375,6560,66,8,137,211
4580,35133293,35133375,7487,67,8,193,211
4581,35133227,35133375,5703,68,8,23,211
4582,35133372,35133375,3514,69,8,128,211
4583,35133418,35133375,6945,70,8,5,211
4584,35340141,35133375,8966,71,8,192,211
4585,35340079,35133375,8980,72,8,260,211
4586,35133038,35133375,1822,73,8,469,211
4587,35133340,35133375,6581,74,8,271,211
4588,35133033,35133375,4223,75,8,450,211
4589,35331014,35133375,11969,76,8,361,211
4590,35171008,35133375,13693,78,8,214,211
4591,35133346,35133375,3701,80,8,489,211
4592,35133046,35133375,2365,81,8,106,211
4593,35188048,35133375,6906,82,8,10,211
4594,35305165,35133375,8612,83,8,236,211
4595,35133364,35133375,2234,85,8,180,211
4596,35133039,35133375,3891,86,8,284,211
4597,35171160,35133375,14713,87,8,284,211
4598,35133012,35133375,7514,88,8,74,211
4599,35133200,35133375,7283,89,8,305,211
4600,35133254,35133375,6525,90,8,161,211
4601,35133165,35133375,6293,92,8,13,211
4602,35331010,35133375,11356,93,8,237,211
4603,35171283,35133375,14202,94,8,150,211
4604,35133389,35133375,1873,95,8,291,211
4605,35133355,35133375,6650,96,8,17,211
4606,35331005,35133375,9083,97,8,129,211
4607,35133344,35133375,3922,98,8,87,211
4608,35133394,35133375,3369,99,8,333,211
4609,35340078,35133375,8832,101,8,301,211
4610,35133049,35133375,6418,102,8,219,211
4611,35331089,35133375,7405,103,8,3,211
4612,35133379,35133375,6567,104,8,519,211
4613,35331095,35133375,13948,105,8,3,211
4614,35133331,35133375,3740,106,8,162,211
4615,35331004,35133375,10251,107,8,267,211
4616,35133058,35133375,1869,108,8,169,211
4617,35340012,35133375,10704,109,8,640,211
4618,35133009,35133375,2565,110,8,237,211
4619,35133390,35133375,5051,111,8,103,211
4620,35133081,35133375,7361,112,8,1,211
4621,35133387,35133254,6121,0,90,2,161
4622,35331013,35133254,4337,1,90,88,161
4623,35340004,35133254,9144,3,90,499,161
4624,35133024,35133254,5398,5,90,126,161
4625,35133089,35133254,7562,6,90,160,161
4626,35133186,35133254,7580,7,90,309,161
4627,35133375,35133254,6525,8,90,211,161
4628,35331130,35133254,5026,9,90,64,161
4629,35133382,35133254,670,10,90,265,161
4630,35133356,35133254,6787,12,90,74,161
4631,35340005,35133254,10388,14,90,402,161
4632,35331008,35133254,6433,15,90,150,161
4633,35133061,35133254,6174,16,90,34,161
4634,35133371,35133254,4091,18,90,258,161
4635,35133229,35133254,5398,19,90,101,161
4636,35133220,35133254,4098,20,90,121,161
4637,35133057,35133254,5445,21,90,322,161
4638,35133029,35133254,10897,22,90,590,161
4639,35331036,35133254,3771,23,90,9,161
4640,35133048,35133254,5445,24,90,1181,161
4641,35331082,35133254,6314,25,90,152,161
4642,35133380,35133254,6894,26,90,250,161
4643,35188007,35133254,3864,27,90,102,161
4644,35331077,35133254,2913,28,90,221,161
4645,35331028,35133254,2798,29,90,6,161
4646,35340003,35133254,7456,30,90,1029,161
4647,35331012,35133254,1737,33,90,386,161
4648,35133044,35133254,6533,34,90,146,161
4649,35133168,35133254,4281,35,90,54,161
4650,35133014,35133254,3869,36,90,206,161
4651,35133292,35133254,8505,37,90,140,161
4652,35340094,35133254,8802,38,90,1200,161
4653,35331084,35133254,5392,39,90,166,161
4654,35305149,35133254,8177,40,90,321,161
4655,35331086,35133254,1676,41,90,2,161
4656,35133360,35133254,7600,44,90,213,161
4657,35133075,35133254,5789,47,90,210,161
4658,35133388,35133254,3674,48,90,8,161
4659,35133273,35133254,4752,49,90,50,161
4660,35133310,35133254,4091,50,90,227,161
4661,35340139,35133254,7007,51,90,2,161
4662,35331122,35133254,3698,52,90,184,161
4663,35188059,35133254,3181,53,90,288,161
4664,35340065,35133254,7377,54,90,449,161
4665,35331074,35133254,3595,56,90,234,161
4666,35133395,35133254,5445,57,90,344,161
4667,35133336,35133254,2808,58,90,1870,161
4668,35133314,35133254,4696,60,90,994,161
4669,35133026,35133254,1597,61,90,130,161
4670,35133339,35133254,7792,62,90,223,161
4671,35331018,35133254,6086,63,90,103,161
4672,35331067,35133254,6787,64,90,184,161
4673,35133170,35133254,8355,66,90,137,161
4674,35133293,35133254,1415,67,90,193,161
4675,35133227,35133254,6760,68,90,23,161
4676,35133372,35133254,4171,69,90,128,161
4677,35133418,35133254,8036,70,90,5,161
4678,35340141,35133254,8311,71,90,192,161
4679,35340079,35133254,7376,72,90,260,161
4680,35133038,35133254,7442,73,90,469,161
4681,35133340,35133254,6928,74,90,271,161
4682,35133033,35133254,4913,75,90,450,161
4683,35331014,35133254,5461,76,90,361,161
4684,35133346,35133254,5723,80,90,489,161
4685,35133046,35133254,4281,81,90,106,161
4686,35188048,35133254,5171,82,90,10,161
4687,35305165,35133254,9325,83,90,236,161
4688,35133364,35133254,6685,85,90,180,161
4689,35133039,35133254,3633,86,90,284,161
4690,35133012,35133254,3805,88,90,74,161
4691,35133200,35133254,2361,89,90,305,161
4692,35133254,35133254,0,90,90,161,161
4693,35133165,35133254,1503,92,90,13,161
4694,35331010,35133254,4902,93,90,237,161
4695,35133389,35133254,5939,95,90,291,161
4696,35133355,35133254,204,96,90,17,161
4697,35331005,35133254,3137,97,90,129,161
4698,35133344,35133254,6734,98,90,87,161
4699,35133394,35133254,6650,99,90,333,161
4700,35340078,35133254,6973,101,90,301,161
4701,35133049,35133254,4940,102,90,219,161
4702,35331089,35133254,968,103,90,3,161
4703,35133379,35133254,7591,104,90,519,161
4704,35331095,35133254,7424,105,90,3,161
4705,35133331,35133254,6443,106,90,162,161
4706,35331004,35133254,3806,107,90,267,161
4707,35133058,35133254,7991,108,90,169,161
4708,35340012,35133254,6907,109,90,640,161
4709,35133009,35133254,7034,110,90,237,161
4710,35133390,35133254,3940,111,90,103,161
4711,35133081,35133254,8543,112,90,1,161
4712,35133387,35133356,10165,0,12,2,74
4713,35331013,35133356,10191,1,12,88,74
4714,35340004,35133356,6374,3,12,499,74
4715,35133024,35133356,8958,5,12,126,74
4716,35133089,35133356,10506,6,12,160,74
4717,35133186,35133356,7839,7,12,309,74
4718,35133375,35133356,4983,8,12,211,74
4719,35331130,35133356,10803,9,12,64,74
4720,35133382,35133356,6139,10,12,265,74
4721,35133356,35133356,0,12,12,74,74
4722,35340005,35133356,7365,14,12,402,74
4723,35331008,35133356,11175,15,12,150,74
4724,35133061,35133356,5491,16,12,34,74
4725,35133371,35133356,8045,18,12,258,74
4726,35133229,35133356,8958,19,12,101,74
4727,35133220,35133356,8180,20,12,121,74
4728,35133057,35133356,1867,21,12,322,74
4729,35133029,35133356,8582,22,12,590,74
4730,35331036,35133356,9873,23,12,9,74
4731,35133048,35133356,1867,24,12,1181,74
4732,35331082,35133356,12182,25,12,152,74
4733,35133380,35133356,5395,26,12,250,74
4734,35188007,35133356,10506,27,12,102,74
4735,35331077,35133356,9700,28,12,221,74
4736,35331028,35133356,9412,29,12,6,74
4737,35340003,35133356,4068,30,12,1029,74
4738,35331012,35133356,7473,33,12,386,74
4739,35133044,35133356,9194,34,12,146,74
4740,35133168,35133356,5351,35,12,54,74
4741,35133014,35133356,6130,36,12,206,74
4742,35133292,35133356,1883,37,12,140,74
4743,35340094,35133356,4714,38,12,1200,74
4744,35331084,35133356,11295,39,12,166,74
4745,35305149,35133356,2841,40,12,321,74
4746,35331086,35133356,7139,41,12,2,74
4747,35133360,35133356,1557,44,12,213,74
4748,35133075,35133356,9760,47,12,210,74
4749,35133388,35133356,4105,48,12,8,74
4750,35133273,35133356,4552,49,12,50,74
4751,35133310,35133356,8045,50,12,227,74
4752,35340139,35133356,5527,51,12,2,74
4753,35331122,35133356,10439,52,12,184,74
4754,35188059,35133356,9618,53,12,288,74
4755,35340065,35133356,6967,54,12,449,74
4756,35331074,35133356,9436,56,12,234,74
4757,35133395,35133356,1867,57,12,344,74
4758,35133336,35133356,4420,58,12,1870,74
4759,35133314,35133356,3667,60,12,994,74
4760,35133026,35133356,6573,61,12,130,74
4761,35133339,35133356,8183,62,12,223,74
4762,35331018,35133356,10948,63,12,103,74
4763,35331067,35133356,12317,64,12,184,74
4764,35133170,35133356,11163,66,12,137,74
4765,35133293,35133356,6798,67,12,193,74
4766,35133227,35133356,9965,68,12,23,74
4767,35133372,35133356,6840,69,12,128,74
4768,35133418,35133356,11361,70,12,5,74
4769,35340141,35133356,4097,71,12,192,74
4770,35340079,35133356,4448,72,12,260,74
4771,35133038,35133356,6802,73,12,469,74
4772,35133340,35133356,10689,74,12,271,74
4773,35133033,35133356,7969,75,12,450,74
4774,35331014,35133356,11603,76,12,361,74
4775,35133346,35133356,7942,80,12,489,74
4776,35133046,35133356,5351,81,12,106,74
4777,35188048,35133356,10134,82,12,10,74
4778,35305165,35133356,3654,83,12,236,74
4779,35133364,35133356,7073,85,12,180,74
4780,35133039,35133356,6814,86,12,284,74
4781,35133012,35133356,4926,88,12,74,74
4782,35133200,35133356,5775,89,12,305,74
4783,35133254,35133356,6787,90,12,161,74
4784,35133165,35133356,5546,92,12,13,74
4785,35331010,35133356,11276,93,12,237,74
4786,35133389,35133356,6438,95,12,291,74
4787,35133355,35133356,6989,96,12,17,74
4788,35331005,35133356,9924,97,12,129,74
4789,35133344,35133356,1126,98,12,87,74
4790,35133394,35133356,1678,99,12,333,74
4791,35340078,35133356,4453,101,12,301,74
4792,35133049,35133356,9683,102,12,219,74
4793,35331089,35133356,7716,103,12,3,74
4794,35133379,35133356,10925,104,12,519,74
4795,35331095,35133356,13094,105,12,3,74
4796,35133331,35133356,8279,106,12,162,74
4797,35331004,35133356,10282,107,12,267,74
4798,35133058,35133356,6696,108,12,169,74
4799,35340012,35133356,7023,109,12,640,74
4800,35133009,35133356,7459,110,12,237,74
4801,35133390,35133356,8115,111,12,103,74
4802,35133081,35133356,11841,112,12,1,74
4803,35133387,35331012,7669,0,33,2,386
4804,35331013,35331012,2854,1,33,88,386
4805,35340004,35331012,8484,3,33,499,386
4806,35133024,35331012,7051,5,33,126,386
4807,35133089,35331012,9209,6,33,160,386
4808,35133186,35331012,9305,7,33,309,386
4809,35133375,35331012,8084,8,33,211,386
4810,35331130,35331012,3529,9,33,64,386
4811,35133382,35331012,1887,10,33,265,386
4812,35133356,35331012,7473,12,33,74,386
4813,35340005,35331012,9686,14,33,402,386
4814,35331008,35331012,4723,15,33,150,386
4815,35133061,35331012,7798,16,33,34,386
4816,35133371,35331012,5764,18,33,258,386
4817,35133229,35331012,7051,19,33,101,386
4818,35133220,35331012,5755,20,33,121,386
4819,35133057,35331012,5841,21,33,322,386
4820,35133029,35331012,12531,22,33,590,386
4821,35331036,35331012,2425,23,33,9,386
4822,35133048,35331012,5841,24,33,1181,386
4823,35331082,35331012,4889,25,33,152,386
4824,35133380,35331012,8480,26,33,250,386
4825,35188007,35331012,4319,27,33,102,386
4826,35331077,35331012,2974,28,33,221,386
4827,35331028,35331012,2123,29,33,6,386
4828,35340003,35331012,7172,30,33,1029,386
4829,35331012,35331012,0,33,33,386,386
4830,35133044,35331012,8230,34,33,146,386
4831,35133168,35331012,5934,35,33,54,386
4832,35133014,35331012,5589,36,33,206,386
4833,35133292,35331012,9310,37,33,140,386
4834,35340094,35331012,8510,38,33,1200,386
4835,35331084,35331012,3964,39,33,166,386
4836,35305149,35331012,8286,40,33,321,386
4837,35331086,35331012,344,41,33,2,386
4838,35133360,35331012,8537,44,33,213,386
4839,35133075,35331012,7367,47,33,210,386
4840,35133388,35331012,3652,48,33,8,386
4841,35133273,35331012,6302,49,33,50,386
4842,35133310,35331012,5764,50,33,227,386
4843,35340139,35331012,6305,51,33,2,386
4844,35331122,35331012,3936,52,33,184,386
4845,35188059,35331012,4025,53,33,288,386
4846,35340065,35331012,6345,54,33,449,386
4847,35331074,35331012,2075,56,33,234,386
4848,35133395,35331012,5841,57,33,344,386
4849,35133336,35331012,4178,58,33,1870,386
4850,35133314,35331012,4588,60,33,994,386
4851,35133026,35331012,904,61,33,130,386
4852,35133339,35331012,9524,62,33,223,386
4853,35331018,35331012,4383,63,33,103,386
4854,35331067,35331012,5241,64,33,184,386
4855,35133170,35331012,9996,66,33,137,386
4856,35133293,35331012,684,67,33,193,386
4857,35133227,35331012,8401,68,33,23,386
4858,35133372,35331012,5908,69,33,128,386
4859,35133418,35331012,9623,70,33,5,386
4860,35340141,35331012,8110,71,33,192,386
4861,35340079,35331012,6987,72,33,260,386
4862,35133038,35331012,9122,73,33,469,386
4863,35133340,35331012,8489,74,33,271,386
4864,35133033,35331012,6628,75,33,450,386
4865,35331014,35331012,4176,76,33,361,386
4866,35133346,35331012,7456,80,33,489,386
4867,35133046,35331012,5934,81,33,106,386
4868,35188048,35331012,6567,82,33,10,386
4869,35305165,35331012,9415,83,33,236,386
4870,35133364,35331012,8401,85,33,180,386
4871,35133039,35331012,5370,86,33,284,386
4872,35133012,35331012,3338,88,33,74,386
4873,35133200,35331012,1866,89,33,305,386
4874,35133254,35331012,1737,90,33,161,386
4875,35133165,35331012,2005,92,33,13,386
4876,35331010,35331012,3802,93,33,237,386
4877,35133389,35331012,7642,95,33,291,386
4878,35133355,35331012,1722,96,33,17,386
4879,35331005,35331012,3085,97,33,129,386
4880,35133344,35331012,7663,98,33,87,386
4881,35133394,35331012,7690,99,33,333,386
4882,35340078,35331012,6553,101,33,301,386
4883,35133049,35331012,6414,102,33,219,386
4884,35331089,35331012,1438,103,33,3,386
4885,35133379,35331012,9191,104,33,519,386
4886,35331095,35331012,5938,105,33,3,386
4887,35133331,35331012,8177,106,33,162,386
4888,35331004,35331012,2835,107,33,267,386
4889,35133058,35331012,9641,108,33,169,386
4890,35340012,35331012,5809,109,33,640,386
4891,35133009,35331012,8758,110,33,237,386
4892,35133390,35331012,5595,111,33,103,386
4893,35133081,35331012,10119,112,33,1,386
4894,35133387,35171240,13486,0,42,2,283
4895,35171272,35171240,1469,2,42,85,283
4896,35171134,35171240,1864,4,42,213,283
4897,35133024,35171240,13972,5,42,126,283
4898,35133089,35171240,11820,6,42,160,283
4899,35133186,35171240,12818,7,42,309,283
4900,35171192,35171240,1649,11,42,69,283
4901,35171235,35171240,1074,13,42,517,283
4902,35171135,35171240,690,17,42,126,283
4903,35133229,35171240,13972,19,42,101,283
4904,35133029,35171240,12699,22,42,590,283
4905,35171048,35171240,2965,31,42,251,283
4906,35171060,35171240,1256,32,42,800,283
4907,35133044,35171240,12831,34,42,146,283
4908,35171240,35171240,0,42,42,283,283
4909,35171267,35171240,3504,43,42,101,283
4910,35171063,35171240,2142,45,42,273,283
4911,35171038,35171240,782,46,42,167,283
4912,35133075,35171240,13728,47,42,210,283
4913,35171193,35171240,1805,55,42,211,283
4914,35171020,35171240,1315,59,42,2,283
4915,35133339,35171240,12486,62,42,223,283
4916,35171208,35171240,3354,65,42,107,283
4917,35133170,35171240,11040,66,42,137,283
4918,35133227,35171240,12628,68,42,23,283
4919,35133418,35171240,11511,70,42,5,283
4920,35133038,35171240,13738,73,42,469,283
4921,35133340,35171240,12672,74,42,271,283
4922,35133033,35171240,14473,75,42,450,283
4923,35171250,35171240,3641,77,42,196,283
4924,35171008,35171240,2080,78,42,214,283
4925,35171159,35171240,507,79,42,1031,283
4926,35133346,35171240,13798,80,42,489,283
4927,35188048,35171240,14838,82,42,10,283
4928,35171241,35171240,1130,84,42,840,283
4929,35133364,35171240,13713,85,42,180,283
4930,35171160,35171240,2599,87,42,284,283
4931,35171056,35171240,742,91,42,1,283
4932,35171283,35171240,1649,94,42,150,283
4933,35133389,35171240,14495,95,42,291,283
4934,35171107,35171240,1805,100,42,174,283
4935,35133049,35171240,14819,102,42,219,283
4936,35133379,35171240,11904,104,42,519,283
4937,35133331,35171240,13140,106,42,162,283
4938,35133058,35171240,13823,108,42,169,283
4939,35133009,35171240,13294,110,42,237,283
4940,35133081,35171240,11062,112,42,1,283
4941,35133387,35331077,6048,0,28,2,221
4942,35331013,35331077,3323,1,28,88,221
4943,35340004,35331077,11457,3,28,499,221
4944,35133024,35331077,5888,5,28,126,221
4945,35133089,35331077,7843,6,28,160,221
4946,35133186,35331077,9109,7,28,309,221
4947,35133375,35331077,8820,8,28,211,221
4948,35331130,35331077,3851,9,28,64,221
4949,35133382,35331077,3570,10,28,265,221
4950,35133356,35331077,9700,12,28,74,221
4951,35340005,35331077,12660,14,28,402,221
4952,35331008,35331077,5887,15,28,150,221
4953,35133061,35331077,8312,16,28,34,221
4954,35133371,35331077,4878,18,28,258,221
4955,35133229,35331077,5888,19,28,101,221
4956,35133220,35331077,4790,20,28,121,221
4957,35133057,35331077,8325,21,28,322,221
4958,35133029,35331077,12849,22,28,590,221
4959,35331036,35331077,2669,23,28,9,221
4960,35133048,35331077,8325,24,28,1181,221
4961,35331082,35331077,4710,25,28,152,221
4962,35133380,35331077,9108,26,28,250,221
4963,35188007,35331077,1426,27,28,102,221
4964,35331077,35331077,0,28,28,221,221
4965,35331028,35331077,1263,29,28,6,221
4966,35340003,35331077,10060,30,28,1029,221
4967,35331012,35331077,2974,33,28,386,221
4968,35133044,35331077,7213,34,28,146,221
4969,35133168,35331077,6455,35,28,54,221
4970,35133014,35331077,5746,36,28,206,221
4971,35133292,35331077,11402,37,28,140,221
4972,35340094,35331077,11408,38,28,1200,221
4973,35331084,35331077,3951,39,28,166,221
4974,35305149,35331077,10989,40,28,321,221
4975,35331086,35331077,3262,41,28,2,221
4976,35133360,35331077,10467,44,28,213,221
4977,35133075,35331077,5868,47,28,210,221
4978,35133388,35331077,6371,48,28,8,221
4979,35133273,35331077,7153,49,28,50,221
4980,35133310,35331077,4878,50,28,227,221
4981,35340139,35331077,9278,51,28,2,221
4982,35331122,35331077,966,52,28,184,221
4983,35188059,35331077,1664,53,28,288,221
4984,35340065,35331077,9280,54,28,449,221
4985,35331074,35331077,2990,56,28,234,221
4986,35133395,35331077,8325,57,28,344,221
4987,35133336,35331077,5565,58,28,1870,221
4988,35133314,35331077,7373,60,28,994,221
4989,35133026,35331077,3686,61,28,130,221
4990,35133339,35331077,9232,62,28,223,221
4991,35331018,35331077,5527,63,28,103,221
4992,35331067,35331077,5453,64,28,184,221
4993,35133170,35331077,8563,66,28,137,221
4994,35133293,35331077,3390,67,28,193,221
4995,35133227,35331077,7068,68,28,23,221
4996,35133372,35331077,5697,69,28,128,221
4997,35133418,35331077,7999,70,28,5,221
4998,35340141,35331077,10972,71,28,192,221
4999,35340079,35331077,9908,72,28,260,221
5000,35133038,35331077,9308,73,28,469,221
5001,35133340,35331077,6843,74,28,271,221
5002,35133033,35331077,5898,75,28,450,221
5003,35331014,35331077,3688,76,28,361,221
5004,35133346,35331077,6869,80,28,489,221
5005,35133046,35331077,6455,81,28,106,221
5006,35188048,35331077,4659,82,28,10,221
5007,35305165,35331077,12134,83,28,236,221
5008,35133364,35331077,8353,85,28,180,221
5009,35133039,35331077,5165,86,28,284,221
5010,35133012,35331077,6239,88,28,74,221
5011,35133200,35331077,4711,89,28,305,221
5012,35133254,35331077,2913,90,28,161,221
5013,35133165,35331077,4289,92,28,13,221
5014,35331010,35331077,2899,93,28,237,221
5015,35133389,35331077,7753,95,28,291,221
5016,35133355,35331077,2711,96,28,17,221
5017,35331005,35331077,263,97,28,129,221
5018,35133344,35331077,9611,98,28,87,221
5019,35133394,35331077,9488,99,28,333,221
5020,35340078,35331077,9480,101,28,301,221
5021,35133049,35331077,4713,102,28,219,221
5022,35331089,35331077,2022,103,28,3,221
5023,35133379,35331077,7635,104,28,519,221
5024,35331095,35331077,5850,105,28,3,221
5025,35133331,35331077,7566,106,28,162,221
5026,35331004,35331077,1965,107,28,267,221
5027,35133058,35331077,9967,108,28,169,221
5028,35340012,35331077,8727,109,28,640,221
5029,35133009,35331077,8611,110,28,237,221
5030,35133390,35331077,4648,111,28,103,221
5031,35133081,35331077,8435,112,28,1,221
5032,35133387,35133033,2219,0,75,2,450
5033,35331013,35133033,8807,1,75,88,450
5034,35171272,35133033,14189,2,75,85,450
5035,35340004,35133033,12790,3,75,499,450
5036,35171134,35133033,13106,4,75,213,450
5037,35133024,35133033,997,5,75,126,450
5038,35133089,35133033,2843,6,75,160,450
5039,35133186,35133033,3302,7,75,309,450
5040,35133375,35133033,4223,8,75,211,450
5041,35331130,35133033,9455,9,75,64,450
5042,35133382,35133033,5058,10,75,265,450
5043,35171192,35133033,13438,11,75,69,450
5044,35133356,35133033,7969,12,75,74,450
5045,35340005,35133033,14022,14,75,402,450
5046,35331008,35133033,11184,15,75,150,450
5047,35133061,35133033,3491,16,75,34,450
5048,35171135,35133033,14214,17,75,126,450
5049,35133371,35133033,1021,18,75,258,450
5050,35133229,35133033,997,19,75,101,450
5051,35133220,35133033,1126,20,75,121,450
5052,35133057,35133033,7736,21,75,322,450
5053,35133029,35133033,7235,22,75,590,450
5054,35331036,35133033,8148,23,75,9,450
5055,35133048,35133033,7736,24,75,1181,450
5056,35331082,35133033,10527,25,75,152,450
5057,35133380,35133033,4258,26,75,250,450
5058,35188007,35133033,5471,27,75,102,450
5059,35331077,35133033,5898,28,75,221,450
5060,35331028,35133033,6755,29,75,6,450
5061,35340003,35133033,10631,30,75,1029,450
5062,35171048,35133033,11739,31,75,251,450
5063,35171060,35133033,13553,32,75,800,450
5064,35331012,35133033,6628,33,75,386,450
5065,35133044,35133033,1647,34,75,146,450
5066,35133168,35133033,2621,35,75,54,450
5067,35133014,35133033,1887,36,75,206,450
5068,35133292,35133033,8928,37,75,140,450
5069,35340094,35133033,11827,38,75,1200,450
5070,35331084,35133033,9685,39,75,166,450
5071,35305149,35133033,10470,40,75,321,450
5072,35331086,35133033,6590,41,75,2,450
5073,35171240,35133033,14473,42,75,283,450
5074,35133360,35133033,7800,44,75,213,450
5075,35171063,35133033,12770,45,75,273,450
5076,35171038,35133033,14737,46,75,167,450
5077,35133075,35133033,1825,47,75,210,450
5078,35133388,35133033,7287,48,75,8,450
5079,35133273,35133033,3484,49,75,50,450
5080,35133310,35133033,1021,50,75,227,450
5081,35340139,35133033,10901,51,75,2,450
5082,35331122,35133033,5857,52,75,184,450
5083,35188059,35133033,4480,53,75,288,450
5084,35340065,35133033,11682,54,75,449,450
5085,35331074,35133033,8183,56,75,234,450
5086,35133395,35133033,7736,57,75,344,450
5087,35133336,35133033,4208,58,75,1870,450
5088,35133314,35133033,8114,60,75,994,450
5089,35133026,35133033,6437,61,75,130,450
5090,35133339,35133033,3374,62,75,223,450
5091,35331018,35133033,10823,63,75,103,450
5092,35331067,35133033,11187,64,75,184,450
5093,35171208,35133033,11160,65,75,107,450
5094,35133170,35133033,3624,66,75,137,450
5095,35133293,35133033,6307,67,75,193,450
5096,35133227,35133033,2125,68,75,23,450
5097,35133372,35133033,1164,69,75,128,450
5098,35133418,35133033,3552,70,75,5,450
5099,35340141,35133033,11220,71,75,192,450
5100,35340079,35133033,10742,72,75,260,450
5101,35133038,35133033,3816,73,75,469,450
5102,35133340,35133033,2729,74,75,271,450
5103,35133033,35133033,0,75,75,450,450
5104,35331014,35133033,9530,76,75,361,450
5105,35171008,35133033,12421,78,75,214,450
5106,35171159,35133033,14895,79,75,1031,450
5107,35133346,35133033,978,80,75,489,450
5108,35133046,35133033,2621,81,75,106,450
5109,35188048,35133033,2704,82,75,10,450
5110,35305165,35133033,11495,83,75,236,450
5111,35171241,35133033,13751,84,75,840,450
5112,35133364,35133033,2731,85,75,180,450
5113,35133039,35133033,1452,86,75,284,450
5114,35171160,35133033,12987,87,75,284,450
5115,35133012,35133033,7904,88,75,74,450
5116,35133200,35133033,6881,89,75,305,450
5117,35133254,35133033,4913,90,75,161,450
5118,35133165,35133033,5710,92,75,13,450
5119,35331010,35133033,8774,93,75,237,450
5120,35171283,35133033,13438,94,75,150,450
5121,35133389,35133033,2460,95,75,291,450
5122,35133355,35133033,4906,96,75,17,450
5123,35331005,35133033,6141,97,75,129,450
5124,35133344,35133033,7213,98,75,87,450
5125,35133394,35133033,6778,99,75,333,450
5126,35340078,35133033,10444,101,75,301,450
5127,35133049,35133033,2224,102,75,219,450
5128,35331089,35133033,5369,103,75,3,450
5129,35133379,35133033,3089,104,75,519,450
5130,35331095,35133033,11679,105,75,3,450
5131,35133331,35133033,1668,106,75,162,450
